Product id,Part Number,,Description,Highest similarity percentage,duplicates,
33330,1403-MM05A,A,"<p>The Allen-Bradley 1403-MM05A Master Module has 5 Current Inputs, a 120V/240V AC 50/60 Hz or 125V/250V DC Power Supply, and a 120V-347V Nominal Full Scale Voltage Input.</p>
",95.93023256,,
33337,1403-NENET,A, The Allen-Bradley 1403-MM05A is a Plug-in Communications Card for Ethernet with a SLC 5/03+ Processor Type.,,,
65321,1404-M605B-ENT,A,"<p>The 1404-M605B-ENT module is an Allen-Bradley PowerMonitor device. It can capture transients and measure harmonics.</p>
",,,
70502,1410-FOB54,A,"<p>The 1410-FOB54 heater is a motor winding heater. It has been manufactured by Allen-Bradley.</p>
",,,
70503,1410-NX102,A,"<p>The 1410-NX102 heater is an Allen-Bradley winding heater. It prevents condensation build-up on the motor windings.</p>
",,,
70504,1410-NX109,A,"<p>The 1410-NX109 heater removes condensation from motor windings. It has a frequency of 60 Hertz.</p>
",,,
70506,1410-NX111,A,"<p>The 1410-NX111 heater&nbsp;is a solid-state motor winding heater device. It is an indoor-rated device.</p>
",,,
70508,1414-IHZ20AKDAA,A,"<p>The 1414-IHZ20AKDAA transmitter&nbsp;is a relative humidity transmitter device. It uses 18-24 AWG screw connectors.</p>
",,,
70639,1494F-DX400,A,"<p>The 1494F-DX400 Disconnect Switch is a fixed depth flange-mounted disconnect switch from Allen-Bradley/Rockwell Automation. This industrial rated and pre-assembled switch comes with 600 Volts AC and 250 Volts DC of voltage&nbsp;and 400 Amps of current.</p>
",97.08737864,,
70643,1494F-N60,A,"<p>The 1494F-N60 Disconnect Switch is a fixed depth flange-mounted disconnect switch from Allen-Bradley/Rockwell Automation. This industrial rated and pre-assembled switch comes with 600 Volts AC and 250 Volts DC voltage ratings and 60 Amps of rated current.</p>
",95.36679537,,
70816,1560-PDP2,A,"<p>The 1560-PDP2 adapter is a communication adapter for SCANport devices. It supports up to 32 parameter values.</p>
",,,
59864,1609-D1000N,A,"<p>The Allen-Bradley 1609-D1000N Uninterruptible Power Supply operates with 1000 Volt-Amps and 120V AC. The 1609-D1000N is in the Deluxe Product Family and has a Panel Mount Type.</p>
",98.36956522,,
59865,1609-D1500N,A,"<p>The Allen-Bradley 1609-D1500N Uninterruptible Power Supply operates with 1500 Volt-Amps and 120V AC. The 1609-D1500N is in the Deluxe Product Family and has a Panel Mount Type.</p>
",97.53424658,,
59870,1609-P3000A,A,"<p>The Allen-Bradley 1609-P3000A Uninterruptible Power Supply operates with 3000 Volt-Amps and 230V AC. The 1609-P3000A is in the Double Conversion Product Family and has a Tower Mount Type.</p>
",97.43589744,,
59872,1609-P5000E,A,"<p>The Allen-Bradley 1609-P5000E Uninterruptible Power Supply operates with 5000 Volt-Amps and 230V AC. The 1609-P5000E is in the Double Conversion Product Family and has a Tower Mount Type.</p>
",98.46153846,,
31094,160-DN1,A, Allen-Bradley 160-DN1 DeviceNet Communication Module Compatible with 160 Series A and B Drives.,,,
31095,160-DN2,A,"<p>Allen-Bradley 160-DN2 DeviceNet Communication Module Compatible with 160 Series A, B, and C drives.</p>
",,,
50706,1772-LE,A,"<p>Allen Bradley PLC 5 Processor Control Module</p>
",,,
50645,1772-LN2,A,Allen Bradley PLC 5 Mini Processor,,,
50685,1772-LSP,A,"Allen Bradley PLC 5 Mini Processor w/ Power Supply, 15-Pin Interface Port, 3 Kilowords CMOS RAM",,,
50644,1772-LV,A,Allen Bradley PLC 5 Mini Processor,,,
50643,1772-LW,A,"Allen Bradley PLC 5 Mini Processor, 512 Total I/O, 512 Analog I/O, 15-Pin Interface Port, 7.75 Word SRAM",,,
50738,1772-LX,A,"<p>Allen Bradley PLC 5 Mini Processor, 1.25 Amperes at 5 Volts DC Backplane Requirement</p>
",,,
50739,1772-LXD,A,"<p>Allen Bradley PLC 5 Mini Processor</p>
",,,
50568,1772-LXP,A,"Allen Bradley PLC 5 Mini Processor, 120/240 Volts, 50/60 Hertz, 0.80/0.40 Amperes, 4 Amperes at 5 Volts DC Output",,,
50567,1772-LZ,A,"Allen Bradley PLC 5 Mini Processor, 1.25 Amperes at 5 Volts DC Backplane Requirement",,,
50528,1772-MJ,A,Allen Bradley PLC 5 EEPROM Memory Module,,,
70989,1774-SL,A,"<p>The 1774-SL module is an Allen-Bradley scanner module. The scanner module features 256K of memory space.</p>
",,,
4235,1775-54AA,A,INTERFACE MOD,,,
4236,1775-54AB,A,INTERFACE MOD,,,
4237,1775-54BA,A,I/O SYSTEM,,,
4238,1775-54BB,A,I/O SYSTEM,,,
4174,1775-A1,A,CHASSIS,,,
4175,1775-A2,A,EXPANSION CHASSIS W/1775-CAP -AC -AD2,,,
4176,1775-A3,A,PROCESSOR CHASSIS /1 0 115/230V 3/1.5AMP,,,
4177,1775-AC,A,CHASSIS W/O DR & FRT PLN,,,
4200,1775-AD1,A,DOOR  MAIN CHASSIS,,,
4201,1775-AD2,A,RACK DOOR EXPANSION FOR,,,
4178,1775-CM,A,MEMORY COMMUNICATION CABLE ASSEMBLY,,,
4202,1775CXD,A,EXPANSION UNIT,,,
4239,1775-CX-EA,A,EXPANSION CABLE 10FT,,,
4179,1775-GA,A,COMMUNICATION MODULE PERIPHERAL PLC3,,,
4180,1775-KA,A,COMMUNICATION ADAPTOR MODULE DATA HWY,,,
4181,1775-L1,A,"MAIN PROCESS MODULE,LEVEL",,,
4203,1775L1A,A,"MAIN PROCES MOD, LEVEL 1",,,
4204,1775L1B,A,"MAIN PROCES MOD,LEVEL 1 I",,,
4252,1775-L1B55B,A,PROC MODULE,,,
4182,1775-L2,A,"MAIN PROCESS MODULE, LEVE",,,
4205,1775L2A,A,"MAIN PROCES MOD, LEVEL 2",,,
4206,1775L2B,A,"MAIN PROCESS MOD, LEVEL 2",,,
4207,1775L2C,A,"MAIN PROCESS MOD, LEVEL 2",,,
4183,1775-L3,A,CPU MODULE SINGLE SLOT PROCESSOR,,,
4208,1775L3A,A,MICROPROCESSOR,,,
4184,1775-L4,A,PROCESSOR MODULE /10 SPARE,,,
4209,1775LP4,A,/10 W/16K,,,
4210,1775-LP8,A,CPU MODULE /10 32K SYSTEM,,,
4211,1775-LPA,A,PLC Module,,,
4185,1775-LS,A,PROCESSOR MODULE MINI PLC-2 SERIES,,,
4186,1775-LX,A,EXPANSION Chassis MODULE,,,
4212,1775-LXA,A,EXPANSION Module,,,
4213,1775-M54,A,MEMORY MODULE,,,
4214,1775-M58,A,MEMORY MODULE,,,
4215,1775-MC4,A,CORE MEMORY 16K,,,
4216,1775-MC8,A,PLC3 CORE MEMORY 32K WORDS,,,
4217,1775-ME4,A,MEMORY MODULE ERROR CORRECT RAM 16K PLC3,,,
4218,1775-ME8,A,MEMORY MODULE ERROR CORRECTING RAM PLC3,,,
4240,1775-ME8A,A,MEMORY MODULE,,,
4241,1775-ME8B,A,RAM MEM 32K WORD,,,
4219,1775-MEA,A,MEMORY MODULE ERROR CORRECTING RAM,,,
4242,1775-MEAA,A,RAM MEM 64K WORD,,,
4220,1775-MED,A,MEMORY MODULE ERROR CORRECTING RAM 128K,,,
4243,1775-MEDA,A,MEMORY,,,
4244,1775-MEDB,A,MEMORY,,,
4221,1775-MEF,A,MEMORY MODULE 256K ERROR CORRECTING,,,
4245,1775-MEFA,A,MEMORY 256K,,,
4222,1775-MR4,A,16K CMOS RAM MEMORY MODULE,,,
4223,1775-MR8,A,"
",,,
4224,1775-MS4,A,MEMORY MODULE 16K /10,,,
4225,1775-MS8,A,MEMORY MODULE ERROR CORRECTING RAM /10,,,
4226,1775-MSA,A,MEMORY MODULE ERROR CORRECTING RAM /10,,,
4227,1775-MSD,A,MEMORY MODULE ERROR CORRECTING 128K,,,
4187,1775-MX,A,MEMORY COMMUNICATION MODULE,,,
4188,1775-MZ,A,MEMORY COMMUNICATION MODULE,,,
4189,1775-P1,A,POWER SUPPLY MODULE 6/3AMP 120/220VAC 47-63HZ,,,
4228,1775P1A,A,POWER SUPPLY,,,
4229,1775P1B,A,POWER SUPPLY,,,
4190,1775-P2,A,POWER SUPPLY MODULE PLC3,,,
4191,1775-P3,A,POWER SUPPLY MODULE /10,,,
4192,1775-RM,A,PERIPHERAL INTERFACE ADAPTER USE W/1775-GA PLC3,,,
4230,1775-S4A,A,I/O SCANNER PROGRAMMER INTERFACE,,,
4246,1775-S4AA,A,I/O PROG INTERFACE W/SWIN,,,
4247,1775-S4AB,A,I/O PROG INTERFACE W/SWIN,,,
4231,1775-S4B,A,INPUT/OUTPUT SCANNER  MESSAGE HANDLING,,,
4248,1775-S4BA,A,I/O MESSAGE HANDL W/SWING,,,
4249,1775-S4BB,A,I/O MESSAGE HANDL W/SWING,,,
4250,1775-S4BC,A,I/O SCANNER,,,
4193,1775-S5,A,COMMUNICATION MODULE 6AMP 5VDC,,,
4232,1775-S5A,A,I/O SCANNER MODULE,,,
4194,1775-SR,A,/10 SCANNER MODULE,,,
4233,1775-SR5,A,SCANNER COMMUNICATION MODULE /10,,,
4251,1775-SR5A,A,SCANNER COMMUNICATION MODULE /10,,,
4234,1775SRS,A,SCANNER MODULE,,,
4196,1775-WA,A,TERMINAL CONNECTOR FUSED,,,
4197,1775-WB,A,PERIPHERAL COMMUNICATION MOD. TERMINAL WIRING ARM,,,
4198,1775-XB,A,ENCLOSURE FACE 30X19IN,,,
4199,1775-ZB,A,CONTROLLER HELP CARTRIDGE,,,
29913,1901-1551,A,"The 1901-1551 The Allen-Bradley 1398 Servo Drive 1398-DDM-005X has 100-240 Vac rms Nominal (Single Phase) AC Input Voltage, 47-63 Hz AC Input Frequency, 5 amps rms AC Input Current, and 141-339 Volts (DC) Bus Voltage.",98.15668203,,
71169,190-A40D,A,"<p>The&nbsp;190-A40D module is a contactor module. It is part of the Allen-Bradley Bulletin 190 product line.</p>
",,,
71191,190-CPS40Z,A,"<p>The Allen Bradley&nbsp;190-CPS40Z starter is a coordinated protected starter. It does not include a trip unit.</p>
",,,
71205,190S-DNDJ2-CC20C,A,"<p>The 190S-DNDJ2-CC20C&nbsp;starter is a Bulletin 190 starter device. It comes with C Frame breaker device.</p>
",,,
29919,19101-660,A,The 19101-660 The Allen-Bradley 1398 Active Shunt Regulator 1398-SR3AF has a 2 g from 10,,,
71237,193-EC4AB,A,"<p>The Allen-Bradley 193-EC4AB E3 Plus electronic current monitor relay with 600 Volts AC maximum&nbsp;operating voltage, and 1.0 to 5.0 Amps adjustable trip current ratings. This relay device has the &quot;Slave Only&quot; DeviceNet communication capability, DeviceLogix capability, and the Current Monitoring capability.</p>
",95.82689335,,
71241,193-EC5BB,A,"<p>The Allen-Bradley 193-EC5BB E3 Plus electronic voltage monitor relay with 600 Volts AC maximum&nbsp;operating voltage, and 3&nbsp;to 15&nbsp;Amps adjustable trip current ratings. This relay device has the &quot;Slave Only&quot; DeviceNet communication capability, DeviceLogix capability, and the Current Monitoring capability.</p>
",97.62611276,,
71243,193-EC5GF,A,"<p>The Allen-Bradley 193-EC5GF E3 Plus electronic voltage monitor relay comes with 600 Volts AC maximum&nbsp;operating voltage, and 42&nbsp;to 210&nbsp;Amps of adjustable trip current ratings. This relay device has the &quot;Slave Only&quot; DeviceNet communication capability, the DeviceLogix capability, and the Current Monitoring capability.</p>
",97.24238026,,
71245,193-ED1CB,A,"<p>The Allen-Bradley 193-ED1CB DIN Rail/panel adapter is made for the Bulletin 193-EC motor protection system. This adapter supports DIN Rail and panel mounting for the&nbsp;Bulletin 193-EC voltage and current monitor relays.</p>
",95.63318777,,
71259,198E-DF14168,A,"<p>The&nbsp;198E-DF14168 enclosure is an Allen-Bradley enclosure. It is made of metal.&nbsp;</p>
",,,
71266,2090-CDNFDMP-S90,A,"<p>The&nbsp;2090-CDNFDMP-S90 cable is a feedback cable. It has a length&nbsp;of 90 meters.</p>
",,,
71268,2090-CFBM4DF-CDAF30,A,"<p>The&nbsp;2090-CFBM4DF-CDAF30 cable is a 30-meter feedback cable. It is compatible with Allen-Bradley Kinetix motors.</p>
",,,
71270,2090-CFBM7DF-CEAA90,A,"<p>The Allen-Bradley&nbsp;2090-CFBM7DF-CEAA90 cable is a motor feedback cable. The length of this cable is 90 meters.</p>
",,,
71271,2090-CPBM4E2-04TR,A,"<p>The&nbsp;2090-CPBM4E2-04TR cable is a 2090 transition cable by Allen-Bradley. It is 0.5 meters in length.</p>
",,,
71274,2090-CPBM4E2-14TR,A,"<p>The 2090-CPBM4E2-14TR cable is a motor wire cable manufactured by Allen-Bradley. It comes with brake wires.</p>
",,,
71276,2090-CPBM7DF-02AA09,A,"<p>The 2090-CPBM7DF-02AA09 cable is a Allen-Bradley servo motor drive cable. It comes with a SpeedTEC DIN connector.</p>
",,,
71364,2090-SCVG50-0,A,"<p>The Allen-Bradley 2090-SCVG50-0 glass fiber-optic cable is made for the SERCOS interface. This glass fiber-optic cable has a maximum cable length of 50 meters and a minimum bend radius of 30&nbsp;millimeters.</p>
",95.75471698,,
71295,2090-XXNFMF-S25,A,"<p>The&nbsp;2090-XXNFMF-S25 cable is an Allen-Bradley non-flexible cable. The cable comes with 28 AWG feedback.</p>
",,,
71379,2090-XXNPMF-14S30,A,"<p>The 2090-XXNPMF-14S30 cable is an Allen-Bradley power cable. It is compatible with MP series motors.</p>
",,,
71377,2090-XXNPMF-16S20,A,"<p>The 2090-XXNPMF-16S20 cable is a 20 meters long power cable by Allen-Bradley. It has a diameter of 0.55 inches.</p>
",,,
71376,2090-XXNPMF-16S25,A,"<p>The 2090-XXNPMF-16S25 cable is a 2090 series power cable. It has a conductor size of 16 AWG.</p>
",,,
71375,2090-XXNPMF-16S40,A,"<p>The 2090-XXNPMF-16S40 cable is an industrial TPE cable with support for 600 Volts voltage. It is a Series A cable.</p>
",,,
71371,2090-XXNPMP-10S60,A,"<p>The 2090-XXNPMP-10S60 cable is a non-flex MP series power cable. It is 60 meters in length.</p>
",,,
72691,2711P-RBB10,A,"<p>The 2711P-RBB10 bezel is a replacement bezel by Allen-Bradley. It is used with the PanelView CE 1000 terminals.</p>
",,,
72692,2711P-RBB15,A,"<p>The Allen-Bradley 2711P-RBB15 bezel is a replacement bezel. It is used with the PanelView 1500 terminals.</p>
",,,
72694,2711P-RBK15,A,"<p>The 2711P-RBK15 bezel is a PanelView&nbsp;Plus 1500 replacement bezel. It has been manufactured by Allen-Bradley.</p>
",,,
72695,2711P-RBK7,A,"<p>The 2711P-RBK7 bezel is a screen replacement bezel for 7-inch&nbsp;terminals. It has been designed by Allen-Bradley.</p>
",,,
32079,2711P-RC2,A, The Allen-Bradley 2711P-RC2 Blank Compact Flash Card Used with Standard Logic Module has a 128 MB Memory. ,,,
32080,2711P-RC3,A, The Allen-Bradley 2711P-RC3 Blank Compact Flash Card Used with Standard Logic Module has a 256 MB Memory. ,,,
32081,2711P-RC4,A, The Allen-Bradley 2711P-RC4 Blank Compact Flash Card Used with Standard Logic Module has a 512 MB Memory. ,,,
32082,2711P-RCH,A,The 2711P-RCH is a Blank Compact Flash Card Used with PCMCIA Adapter. ,,,
50849,3100-MCM,A,"<p>The ProSoft 3100-MCM Modbus Master/Slave Communication Module has 100 Command List Entries and 125 Word Reads and Writes. It also has 4000 max. Registers and Broadcast Commands.</p>
",99.45945946,,
12908,321155-A01,A,Allen-Bradley Precharge Printed Circuit Board with X40-X60 HP output voltage and 460V AC output power range,,,
12910,321155-A02,A,Allen-Bradley Precharge Printed Circuit Board with X40-X60 HP output voltage and 460V AC output power range,,,
12906,321156-A01,A,"<p>Allen-Bradley Precharge Printed Circuit Board with 60-600 HP output voltage and 460V AC output power range</p>
",,,
72725,40021-566-01,A,"<p>The&nbsp;40021-566-01 switch is a disconnect switch for starter devices. It has been manufactured by Allen-Bradley.</p>
",,,
72724,40021-567-06,A,"<p>The Allen-Bradley&nbsp;40021-567-06 switch is a disconnect switch.&nbsp;It is used with starter devices.</p>
",,,
72710,400-F304ND3,A,"<p>The&nbsp;400-F304ND3 contactor is an Allen-Bradley industrial contactor. It has a 300 Amps of rated current.</p>
",,,
72703,40185-802-01,A,"<p>The&nbsp;40185-802-01 kit is an overload relay kit. It is manufactured by Allen-Bradley.</p>
",,,
72826,500-BJD930,A,"<p>The Allen-Bradley&nbsp;500-BJD930 is a 27 Amps rated&nbsp;500 series contactor. It is available in NEMA Size 1.</p>
",,,
4047,5110-A4,A,RACK  4SLOT Pyramid Integrator AB,,,
4042,5110-A8,A,CHASSIS  8SLOT Pyramid Integrator AB,,,
4037,5110-A8A,A,CHASSIS  8SLOT Pyramid Integrator AB,,,
4051,5110FP,A,FILLER PLATE Pyramid Integrator AB,,,
4052,5110ISET,A,DESIGN & INTEGRATION DOC. SET Pyramid Integrator AB,,,
4053,5110MX,A,5/250 HOT BACKUP CONTROLLER MODULE Pyramid Integrator AB,,,
4043,5120-P1,A,POWER SUPPLY MODULE  35AMP 170WATT 12VDC Pyramid Integrator AB,,,
4050,5120P1B,A,P/S Pyramid Integrator AB,,,
4054,5120P2,A,POWER SUPPLY Pyramid Integrator AB,,,
4048,5130-KA,A,DH/DH INTERFACE MODULE Pyramid Integrator AB,,,
4055,5130MRM1,A,RSC MGR 128K DAUGHTRBD Pyramid Integrator AB,,,
4056,5130MRM2,A,RSC MGR 384K DAUGHTRBD Pyramid Integrator AB,,,
4044,5130-RM,A,RESOURCE MANAGER HOST BOARD  Pyramid Integrator AB,,,
4040,5130-RM1,A,RESOURCE MANAGER MODULE  128K Pyramid Integrator AB,,,
4038,5130-RM2,A,RESOURCE MANAGER MODULE  384K Pyramid Integrator AB,,,
4057,5140L4R1,A,4-SLOT Pyramid Integrator AB,,,
4058,5140L8R1,A,8-SLOT Pyramid Integrator AB,,,
4059,5140L8R2,A,8-SLOT Pyramid Integrator AB,,,
4060,5150MRS,A,REM SCANNER DAUGHTER Pyramid Integrator AB,,,
4061,5150RS,A,"REMOTE SCANNER HOST,2-CH Pyramid Integrator AB",,,
4062,5150RS2,A,REMOTE SCANNER MODULE Pyramid Integrator AB,,,
4063,5150RS5,A,5/250 REMOTE/LOCAL SCANNER Pyramid Integrator AB,,,
4064,5250L111,A,8-SLOT 192KW PLC-5/250 SYSTEM Pyramid Integrator AB,,,
4065,5250L112,A,8-SLOT 384KW PLC-5/250 SYSTEM Pyramid Integrator AB,,,
4045,5250-LP,A,LOGIC PROCESSOR MODULE HOST  Pyramid Integrator AB,,,
4039,5250-LP1,A,PROCESSOR MODULE  LOGIC Pyramid Integrator AB,,,
4041,5250-LP2,A,PROCESSOR MODULE  LOGIC Pyramid Integrator AB,,,
4066,5250LP3,A,"LOGIC PROCESSOR MODULE, 1 MEG Pyramid Integrator AB",,,
4067,5250LP4,A,"LOGIC PROCESSOR MODULE, 2MEG Pyramid Integrator AB",,,
4034,5250-MLP1,A,DAUGHTER BOARD 192K LOGIC  Pyramid Integrator AB,,,
4068,5250MLP2,A,512K LOGIC DAUGHTERBOARD Pyramid Integrator AB,,,
4069,5250MLP3,A,1M LP DAUGHTER BOARD Pyramid Integrator AB,,,
4070,5250MLP4,A,LOGIC PROCESSOR DAUGHTERBOARD Pyramid Integrator AB,,,
4071,5250S111,A,4-SLOT 192KW PLC-5/250 SYSTEM Pyramid Integrator AB,,,
4072,5250S112,A,4-SLOT 384KW PLC-5/250 SYSTEM Pyramid Integrator AB,,,
4049,5710-ID5,A,MEMORY MODULE 418MB SCSI INDUST DISK  Pyramid Integrator AB,,,
4036,5710-ID5A,A,MEMORY MODULE 418MB SCSI INDUST DISK   Pyramid Integrator AB,,,
4031,5730-CPU1,A,RATOR MICROVAX PROCESSOR MODULE  Pyramid Integrator AB,,,
4035,5810-AXMT,A,INTERFACE  THIN-WIRE ETHERNET Pyramid Integrator AB,,,
4073,5810TER,A,5/250 ETHERNET TERMINATOR Pyramid Integrator AB,,,
4046,5820-EI,A,INTERFACE MODULE ETHERNET  Pyramid Integrator AB,,,
4074,5820GWH8,A,ETHERNET GATEWAY KIT HPUX Pyramid Integrator AB,,,
4075,5820GWV,A,PI ENET GATEWAY VMS Pyramid Integrator AB,,,
4076,5820GWW,A,ETHERNET GATEWAY KIT WIND Pyramid Integrator AB,,,
8988,6183H-12FP,A,VersaView Harzardous series Terminal with 12.1 in. Color display with Touchscreen input and 90 to 264 VAC power,,,
8989,6183H-12FPDC,A,VersaView Harzardous series Terminal with 12.1 in. Color display with Touchscreen input and 18 to 32 VDC power,,,
8990,6183H-12NPDC,A,VersaView Harzardous series Terminal with 12.1 in. Color display with Touchscreen input and 18 to 32 VDC power,,,
8991,6183H-2P,A,VersaView Harzardous series Terminal with Non-display  display with  input and 90 to 264 VAC power,,,
8992,6183H-2PDC,A,VersaView Harzardous series Terminal with 12.1 in. Color display with Touchscreen input and 18 to 32 VDC power,,,
13938,74100-071-51,A,Allen-Bradley 1336 PLUS Drive with Main Control Board functions,,,
15093,74100-830-22,A,Allen-Bradley with 575 Volts power and 75-800 HP,,,
15094,74101-075-53,A,Allen-Bradley Drive Board with a 0.06 Revision and M003594041 Alternative Part Number,,,
14483,74101-169-53,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 75 HP,,,
14487,74101-169-54,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 100 HP,,,
14489,74101-169-55,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 125 HP,,,
14495,74101-169-57,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 200 HP,,,
14503,74101-169-58,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 350 HP,,,
14491,74101-169-63,A,Allen-Bradley PCB Gate Drive Board with 575V AC voltage and 100 HP,,,
14493,74101-169-64,A,Allen-Bradley PCB Gate Drive Board with 575V AC voltage and 125 HP,,,
14501,74101-169-66,A,Allen-Bradley PCB Gate Drive Board with 575V AC voltage and 200 HP,,,
14481,74101-169-78,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 60 HP,,,
14497,74101-169-82,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 250 HP,,,
14505,74101-169-84,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 400 HP,,,
14511,74101-169-91,A,Allen-Bradley PCB Gate Drive Board with 575V AC voltage and 650 HP,,,
14519,74101-169-99,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 800 HP,,,
14465,74101-482-51,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 7.5 HP,,,
14468,74101-482-52,A,Allen-Bradley PCB Gate Drive Board with 460V AC voltage and 50 HP,,,
14475,74101-482-53,A,Allen-Bradley PCB Gate Drive Board with 575V AC voltage and 40 HP,,,
14477,74101-482-54,A,Allen-Bradley PCB Gate Drive Board with 575V AC voltage and 50 HP,,,
14473,74101-482-61,A,Allen-Bradley PCB Gate Drive Board with 575V AC voltage and 30 HP,,,
